source_file,source_status,source_route,canonical_url,redirect_destination,title,seo_title,description,publication_date,substantive_modification_date,category,tags,series,author,published,body_sha256_normalized,approximate_visible_word_count,paragraph_candidate_count,markdown_h1,headings,opening_paragraph,internal_link_count,external_link_count,source_or_reference_link_count,external_domains,internal_link_targets_sanitized,external_link_targets_sanitized,source_or_reference_urls_sanitized,image_count,empty_image_alt_count,code_fence_count,notebook,title_body_token_overlap_0_1_heuristic,impressions,clicks,average_position,click_through_rate,indexed_status,search_metrics_status,assessment_provenance
src/lib/posts/calcutta-smog-and-the-coming-winter.md,CANONICAL_PUBLISHED_ARTICLE,/blog/satire/calcutta-smog-and-the-coming-winter,https://www.suvroghosh.in/blog/satire/calcutta-smog-and-the-coming-winter,,Calcutta Smog and the Coming Winter,,"A satirical field note on Calcutta’s winter air, civic evasion, bad measurement, public-health fatigue, and the annual Bengali talent for mistaking endurance for policy.",2026-05-05,,Satire,Past Winters | Garbage Burning | Road Dust | Winter | Air | Public-Health | Winters | Pollution | AQI | Dust,,,true,9d5a8b01f78eb4fc7ec70e5c08d51a0be7e18cc2f2ab33d593c5f1413b96afdd,1831,17,,H2: Related Posts,Acronyms expanded in this post: AQI: Air Quality Index. a public-health number that summarizes pollution risk.,4,0,0,,/blog/politics/political-promises-and-reality | /blog/society/failing-well-without-looking-successful | /blog/natural-history/large-common-insects-and-arachnids-in-urban-calcutta | /blog/memoir/english-medium-urine-stain-and-the-school-that-lit-the-fuse,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/calcutta-summer-of-2026.md,CANONICAL_PUBLISHED_ARTICLE,/blog/climate/calcutta-summer-of-2026,https://www.suvroghosh.in/blog/climate/calcutta-summer-of-2026,,The Calcutta Summer of 2026,,"A street-level, India-focused look at why Calcutta’s 2026 summer is not merely hot, but structurally dangerous: humidity, labor, housing, health surveillance, and the small tyrannies of daily life.",2026-05-18,,Climate,Cooling | Heat | Shade | Boring | Heat-Aware | Niño | Ward-Level | Shaded | Climate | Calcutta,,,true,9e1cfdc389e29149c36fcb499ac0adfbc30ff99190983562bf33d7fc9589d5ad,2456,23,,,"IMD: India Meteorological Department, India’s national weather forecasting agency.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/calcutta-tea-stall-evening-adda.md,CANONICAL_PUBLISHED_ARTICLE,/blog/calcutta/calcutta-tea-stall-evening-adda,https://www.suvroghosh.in/blog/calcutta/calcutta-tea-stall-evening-adda,,One More Bhaar Cha Before Night Falls,,"A humid evening portrait of tea stall adda, middle-aged panic, cracked ambition, and the strange comedy of surviving in the forgotten edges of Calcutta.",2026-05-13,,Calcutta,Tea Stall | Somebody | Hantavirus | Cow | Tea | Adda | Hormuz | Fear | Stall | Healthcare,,,true,f2ae41ce37d3d707ba24110c9cfccebf7574ebab03babb1ae788401837817a56,1157,10,,,"Healthcare Information Technology [Healthcare IT]: The systems, software, data, and infrastructure used inside hospitals and healthcare organizations.",0,0,0,,,,,1,1,0,,0.250,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/callous-political-statements-gold-karigars-and-fertiliser.md,CANONICAL_PUBLISHED_ARTICLE,/blog/political-economy/callous-political-statements-gold-karigars-and-fertiliser,https://www.suvroghosh.in/blog/political-economy/callous-political-statements-gold-karigars-and-fertiliser,,"Gold Karigars, Fertiliser Slogans, and the Knife Hidden Inside a Political Sentence",,"A personal essay on callous political statements, Bengal’s hidden jewellery workers, gold import duty, and the danger of turning fertiliser policy into patriotic theatre.",2026-05-14,,Political Economy,Sri Lanka | Foreign Exchange | South Sinthee | Natural Farming | Buy Gold | Gold | Fertiliser | Farming | Jewellery | Foreign,,,true,ec6f411caa5a610ae92f5ac649498f3f3c787b3b41f45fb30c5fb4d0dbaa7c40,2131,22,,,"Acronyms used: LPG means Liquefied Petroleum Gas, the cylinder fuel used in many homes and small workshops. MSME means Micro, Small, and Medium Enterprise, the official bucket for small businesses that often includes workshops too small to have a lobby but large enough to be crushed by policy. CAD means Current Account Deficit, the gap created when a countr…",0,0,0,,,,,1,1,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/cant-go-back-to-childhood-except-as-a-misremembering-ghost.md,CANONICAL_PUBLISHED_ARTICLE,/blog/memoir/cant-go-back-to-childhood-except-as-a-misremembering-ghost,https://www.suvroghosh.in/blog/memoir/cant-go-back-to-childhood-except-as-a-misremembering-ghost,,Can't Go Back to Childhood—Except as a Misremembering Ghost,,"A funny, sharp, Calcutta-flavored essay on childhood, nostalgia, memory, and the brain’s cheerful habit of forging emotional documents.",2025-03-24,,Memoir,Childhood | Nostalgia | Learn | Past | Memory | Moss | Brings | Lane | Adults | Brain,,,true,7bb1a41f71b22e5a28a41d661deb50f3616a47a40a993fca80b4ba52caa7d762,2065,20,,,"Acronyms and terms: Joint Photographic Experts Group [JPEG, a common compressed image format that loses detail when squeezed too much]. Global Positioning System [GPS, a satellite-based navigation system that tells you where you are, though not always who you have become]. Search Engine Optimization [SEO, the practice of making online writing easier for sea…",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/capex-and-the-geometry-of-obsolescence.md,CANONICAL_PUBLISHED_ARTICLE,/blog/polemic/capex-and-the-geometry-of-obsolescence,https://www.suvroghosh.in/blog/polemic/capex-and-the-geometry-of-obsolescence,,The Slow Dribble of My Irrelevance,,"A manic-depressive rant on AI infrastructure, ruined education, and the unprofitable mourning of ugly old men in the Global South.",2026-07-11,,Polemic,Kentucky | Billion | Capex | Dollars | Microsoft | Compute | Pretty | Infrastructure | Capital | Young,,,true,29b2abd4f85f0160dbe1d575b1c5f0e3f825974415fbfe12e705628be55f4029,1773,11,,,"The copper taste of preemptive regret pools under my tongue like the Hooghly’s annual offering of industrial phosphorescence, and I am staring at this rectangular little Judas in my palm telling me that Amazon, that bookseller-turned-Behemoth, is currently attempting to raise twenty-five billion American dollars—not rupees, not cowrie shells, not the tear-s…",0,0,0,,,,,1,1,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/chatgpt-enters-healthcare-compliance-is-the-easy-part.md,CANONICAL_PUBLISHED_ARTICLE,/blog/healthcare-it/chatgpt-enters-healthcare-compliance-is-the-easy-part,https://www.suvroghosh.in/blog/healthcare-it/chatgpt-enters-healthcare-compliance-is-the-easy-part,,"ChatGPT Enters Healthcare, and Compliance Is the Easy Part",,"OpenAI’s healthcare platform is important not because it makes artificial intelligence medically trustworthy, but because it finally wraps the model in governance, evidence retrieval, access control, and contractual accountability. The harder problem remains the meaning of the data passing through it.",2026-07-21,,Healthcare IT,Feels Scientific | Plastic Chair | Creator | Novelty | OpenAI | Framework | Craft | Healthcare | Proof | Pretense,,,true,251c48b2009eb2031e77c8706440261795ebbd5d83cbfc14f5ad829768ead25f,3184,18,,,"The phone is warm against my palm, and the room is warmer. It is late afternoon in Calcutta, the kind of hour when the ceiling fan turns the air in slow, indifferent circles and the light coming through the window has that particular exhausted gold of a city that has been hot for months. I am sitting in a plastic chair that cost ninety rupees, scrolling thr…",0,0,0,,,,,1,1,0,,0.833,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/china-india-rise-2026-evolutionary-thinking.md,CANONICAL_PUBLISHED_ARTICLE,/blog/geopolitics/china-india-rise-2026-evolutionary-thinking,https://www.suvroghosh.in/blog/geopolitics/china-india-rise-2026-evolutionary-thinking,,"China Rose Like A Factory, India Is Rising Like A Bazaar",,"China and India are both rising, but they are not climbing the same ladder. China adapted through disciplined state-led manufacturing; India is adapting through services, digital public infrastructure, youthful disorder, and stubborn democratic improvisation.",2026-05-26,,Geopolitics,China Rise | China | India | Manufacturing | UPI | Export | Queues | Investment | Plus | Variation,,,true,5dab16a5a27e516521c027fe7b01d6eb76af62fe2dbae15748dc35f8ef328b9e,2138,20,,,"UPI: Unified Payments Interface, India’s real-time digital payments system that lets money move instantly between banks and payment apps.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/cholai-bengali-moonshine-chemistry-of-forgetting.md,CANONICAL_PUBLISHED_ARTICLE,/blog/essay/cholai-bengali-moonshine-chemistry-of-forgetting,https://www.suvroghosh.in/blog/essay/cholai-bengali-moonshine-chemistry-of-forgetting,,Cholai and the Chemistry of Forgetting,,"A Calcutta essay on Bengali moonshine, poverty, chemistry, state hypocrisy, and the small illegal consolations people reach for when life has already eaten the day.",2026-06-18,,Essay,Public Health | Alcohol | Cholai | Drinks | Liquor | Fermentation | Shows | Drink | Liquid | Thirst,,,true,5cad606a59c3efc6de41d16c6c811bf02f6b72f135caf32d14143c652d0b7e24,1952,19,,,"ABV — Alcohol By Volume, the percentage of a drink that is pure alcohol.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/chronic-traumatic-nihilism-calcutta.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/chronic-traumatic-nihilism-calcutta,https://www.suvroghosh.in/blog/personal-essay/chronic-traumatic-nihilism-calcutta,,Chronic Traumatic Nihilism From Calcutta,,"A middle-class Bengali meditation on how repeated social, economic, and psychological bruising turns disbelief into a daily weather system - the smaller, nastier nihilism of rent receipts, dental pain, and the unpaid electricity bill.",2026-05-04,,Personal Essay,Chronic Traumatic Nihilism | Middle-Aged Middle-Class | Middle Class | Nihilism | Mattered | Traumatic | Craft | Chronic | Mind | Rebellion,,,true,4019cfdce964f81e4c0c81557d564a0482041b28890dc5c58f7768d2527e8fc3,2894,25,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. IT: Information Technology. the practice of building, operating, and supporting computing systems.",4,0,0,,/blog/politics/political-promises-and-reality | /blog/society/failing-well-without-looking-successful | /blog/personal-essay/painful-tooth-fairy-calcutta | /blog/society/educated-boredom-horror,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/chyavana-and-the-refusal-to-rot-quietly.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/chyavana-and-the-refusal-to-rot-quietly,https://www.suvroghosh.in/blog/personal-essay/chyavana-and-the-refusal-to-rot-quietly,,Chyavana and the Refusal to Rot Quietly,,"A sharp, funny, street-level essay on aging, Chyavana, lost youth, depression, dignity, and the stubborn mind that refuses to become scrap.",2026-06-11,,Personal Essay,Chyavana | Youth | Fantasy | Physicians | Remember | Age | Divine | Dignity | Jars | Number,,,true,64670cb9e0a4e255fb21392831a4e00ddeb3398098240f680f30bfe1a6844e52,2249,12,,,"Permanent Account Number [PAN, an Indian tax identification number used for official and financial paperwork]. Structured Query Language [SQL, the language used to ask questions of relational databases]. United States [US, the country where I studied and worked for many years].",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/cicada-ba32-covid-variant.md,CANONICAL_PUBLISHED_ARTICLE,/blog/public-health/cicada-ba32-covid-variant,https://www.suvroghosh.in/blog/public-health/cicada-ba32-covid-variant,,"Cicada, BA.3.2",,"Why the WHO-monitored SARS-CoV-2 lineage BA.3.2 matters: its delayed evolutionary reappearance, deep spike divergence, immune escape, receptor-binding trade-off, and what weaker surveillance now hides.",2026-04-21,,public-health,Watch Whether | Severe Disease | Lineage | Variant | SARS-CoV-2 | Virus | Evolution | Spike | Immune | Severe,,,true,90eec431d5c16d63913ba014d87a4ff072217271dcc5bcb95fbd1a82bcb1bd11,1872,17,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. BA: variant lineage naming. a branch name used in SARS-CoV-2 variant tracking. COVID: Coronavirus Disease. the disease caused by SARS-CoV-2. IT: Information Technology. the practice of building, operating, and …",4,0,0,,/blog/ai-safety/premature-llm-deployment-clinical-trials-ai-safety | /blog/society/failing-well-without-looking-successful | /blog/systems-thinking/natural-selection-across-timescales | /blog/artificial-intelligence/calcutta-bengalis-guide-to-ai-tribes,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/circle-of-death.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/circle-of-death,https://www.suvroghosh.in/blog/short-fiction/circle-of-death,,Circle of Death,,"After losing his job to the man he was ordered to train, a Texas programmer builds a revenge that escapes its target. In Calcutta and San Antonio, two men discover that old humiliation can travel farther than justice.",2026-06-07,,Short Fiction,San Antonio | Colin | Arindam | Meera | Luz | Garage | Mother | Texas | Worm | Generator,,,true,391b6bd80721853a908d2265e6ac180a0ea2eceea0d6b91b49be21fea11b2279,3458,24,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"At Gariahat, just after rain, the city smelled boiled.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/classification-and-variety-of-rotting-people-in-calcutta.md,CANONICAL_PUBLISHED_ARTICLE,/blog/calcutta/classification-and-variety-of-rotting-people-in-calcutta,https://www.suvroghosh.in/blog/calcutta/classification-and-variety-of-rotting-people-in-calcutta,,The Classification and Variety of Rotting People in Calcutta,,"A sharp, readable Calcutta satire on civic rot, poverty, corruption, religious hypocrisy, family cruelty, political brokerage, and the small daily moral leaks that turn a city sour.",2026-05-18,,Calcutta,Ten Rupees | Slightly Harder | Rot | Poverty | Scandal | Benefits | Local | Everyone | Faith | Broken,,,true,d1dc270b49b3875becc84db5f300ba79ec1ed7770d09d64f4d0431fed7560fbb,2225,23,,,"MLA — Member of Legislative Assembly, an elected state-level politician who often becomes more useful to citizens as a broker of favors than as a maker of law.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/claude-fable-5-warning-label.md,CANONICAL_PUBLISHED_ARTICLE,/blog/ai/claude-fable-5-warning-label,https://www.suvroghosh.in/blog/ai/claude-fable-5-warning-label,,"Claude Fable 5, Mythos in a Muzzle, and the Poor Man’s Future",,"Claude Fable 5 is not just marketing incense, but neither is it a machine god descending with clean feet. It looks like a real capability jump, carefully throttled, expensively packaged, and aimed straight at the nervous stomach of modern work.",2026-06-10,,AI,Sliced Bread | Claude Fable | Fable | Mythos | Claude | Anthropic | Model | Sliced | Bread | Inherit,,,true,f797b5c4f354c386b31c9c6191fe0c5b7168301b9ab7b8de55ba45fa6ea28f68,1687,15,,,"AI: Artificial Intelligence, software that can generate language, code, analysis, plans, and decisions from learned patterns in data.",0,0,0,,,,,1,1,0,,0.857,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/claude-mythos-hype-and-security-hygiene.md,CANONICAL_PUBLISHED_ARTICLE,/blog/ai-security/claude-mythos-hype-and-security-hygiene,https://www.suvroghosh.in/blog/ai-security/claude-mythos-hype-and-security-hygiene,,"Is Claude Mythos, a Myth?",,"A technical analysis of the Claude Mythos access reports and the Claude Code source exposure, separating real security concern from theatrical overclaiming.",2026-04-24,,AI Security,Claude Mythos | Model Weights | Mythos | Model | Anthropic | Release | Access | AI-assisted | Credentials | Capability,,,true,dac0ebfc0b4cca6e5eb4aff92ada4e8f758f07a6eee65982082fd117e4963874,1974,18,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. IT: Information Technology. the practice of building, operating, and supporting computing systems.",4,0,0,,/blog/ai-safety/premature-llm-deployment-clinical-trials-ai-safety | /blog/artificial-intelligence/ai-genie-out-of-the-bottle | /blog/artificial-intelligence/agentic-ai-and-the-asymmetry-of-will | /blog/artificial-intelligence/anthropic-is-coming-for-wall-street,,,1,1,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/clay-stove-calcutta-lpg-smoke-and-breath.md,CANONICAL_PUBLISHED_ARTICLE,/blog/calcutta-life/clay-stove-calcutta-lpg-smoke-and-breath,https://www.suvroghosh.in/blog/calcutta-life/clay-stove-calcutta-lpg-smoke-and-breath,,"Clay Stoves, Hormuz, and the Price of Breath in Calcutta",,"A street-level Calcutta essay on clay stoves, LPG prices, cooking smoke, poor air quality, and the private arithmetic of damaged lungs.",2026-05-14,,Calcutta Life,Clay Stove | Smoke | Stove | Adjust | Clay | Lungs | Cough | Air | Fuel | Cardboard,,,true,a1966cffe5bd9b116a2a82596645d2dd26faf927e346e224d2eddc26f0cd81aa,1785,19,,,"Acronyms used: LPG means Liquefied Petroleum Gas, the bottled cooking fuel many Indian homes depend on. AQI means Air Quality Index, a public number meant to summarize how unhealthy the air is. PM2.5 means fine particulate matter smaller than 2.5 microns, tiny enough to go deep into the lungs and behave there like a thief with excellent manners.",0,0,0,,,,,1,1,0,,0.833,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/cockroach-janta-party-and-the-politics-of-being-insulted.md,CANONICAL_PUBLISHED_ARTICLE,/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,https://www.suvroghosh.in/blog/politics/cockroach-janta-party-and-the-politics-of-being-insulted,,The Cockroach Party and the Politics of Being Insulted,,"A fact-based, readable look at how a satirical online party turned an insult into a symbol of youth anger, exam anxiety, democratic distrust, and platform censorship in India.",2026-05-22,,Politics,Fifteen Million | Social Media | Young Indians | CJP | Cockroach | India | Young | Indians | Satire | Party,,,true,6b287a93e735f5fbe1393f59e2ac62a8b16ade6b20460d1283ebdd30042c5d67,2248,23,,,"CJP — Cockroach Janta Party, a satirical online political formation that used the cockroach as a symbol of insulted but surviving citizens.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/cockroach-season.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/cockroach-season,https://www.suvroghosh.in/blog/short-fiction/cockroach-season,,Cockroach Season,,"A man seeking genetic treatment for Huntington’s disease receives the wrong bottle in Calcutta, and the city’s oldest survivors begin to call to him from the drains.",2026-06-01,,Short Fiction,Raka Lahiri | Forty Percent | Tea Stall | Nilotpal | Mili | Raka | Cockroaches | Clinic | Lahiri | Nil,,,true,9c3504db6650f27054117d17d42f619787a9b8b2ef54b2cbafa3325ebe3aaa54,2517,16,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"On the afternoon Nilotpal Sanyal collected the wrong bottle, rain had been falling on Calcutta with the steady administrative contempt of a government department.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/coding-agents-after-the-keyboard.md,CANONICAL_PUBLISHED_ARTICLE,/blog/artificial-intelligence/coding-agents-after-the-keyboard,https://www.suvroghosh.in/blog/artificial-intelligence/coding-agents-after-the-keyboard,,Coding After the Keyboard,,"How coding evolved from hand-written instructions to AI agents that search, edit, test, and sometimes blunder through real repositories.",2026-05-09,2026-07-24,Artificial Intelligence,Coding Agents | Agent | Coding | Model | Tests | Code | Codebase | Agents | Repository | LLM,,,true,8d09ad7164159786c581cf8214c709479392c8dae152d4a7947cbd583a823c5c,2640,31,,,"Acronyms: AI [Artificial Intelligence, software that performs tasks normally associated with human judgment or pattern recognition]; IDE [Integrated Development Environment, the editor-and-tooling cockpit where developers write, run, debug, and manage code]; LLM [Large Language Model, a neural network trained to predict and generate text, code, and structur…",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/commercial-hifi-sounds-for-ordinary-ears.md,CANONICAL_PUBLISHED_ARTICLE,/blog/audio-technology/commercial-hifi-sounds-for-ordinary-ears,https://www.suvroghosh.in/blog/audio-technology/commercial-hifi-sounds-for-ordinary-ears,,Hi-Fi Sound Without the Perfume,,"A plain, witty guide to mono, stereo, surround sound, Dolby Atmos, DTS, lossless audio, Bluetooth, soundbars, and why the room matters most.",2026-05-26,2026-07-24,Audio Technology,Audio Codec | Center Channel | Lossless | Audio | Mono | Subwoofer | Stereo | Speakers | DTS | Surround,,,true,cf32475b9ee2b1a55894e90410e64167979d940613e34a81af788afa062bc7cb,2836,24,,,"EMI: Electric and Musical Industries, the British company where Alan Blumlein worked when he developed important early stereo recording ideas.",0,0,0,,,,,1,1,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/complexity-in-calcutta.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/complexity-in-calcutta,https://www.suvroghosh.in/blog/personal-essay/complexity-in-calcutta,,Complexity in Calcutta,,"A personal reflection on living with the layered, unresolvable complexity of contemporary life in a city that refuses to simplify itself.",2026-06-24,,Personal Essay,Complexity | Anxieties | Mango | Approximately | Perpetual | Genuine | Particular | Pleasures | Choices | Aware,,,true,d26d0f35c112a88f0954fc929dfbc010832b4b4c8a038665187d40744c07a80b,2663,16,,,"The ceiling fan in my study turns with a faint, rhythmic wobble that I have learned to stop noticing, much as one stops noticing the particular pitch of a neighbor's generator or the perpetual hum of the city beyond the window, which is to say that I notice it precisely when it stops, which happened this morning at six-fifteen, when the power flickered and …",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/concentric-incurable-angsts-of-a-bengali-man.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/concentric-incurable-angsts-of-a-bengali-man,https://www.suvroghosh.in/blog/personal-essay/concentric-incurable-angsts-of-a-bengali-man,,The Concentric Angsts of a Bankrupt Bengali Man,,"A cleaner, sharper, more human rant about money, age, illness, failed respectability, and the strange comedy of surviving middle-class Bengali life in Calcutta.",2026-05-31,,Personal Essay,Calculation | America | Fix | Considered | Somebody | Bengali | Settled | Maintenance | Depressed | Illness,,,true,2a600b130e6163f529dc782622181a625f905ec52d7b0fa216e20a5ea92b7d94,2112,17,,,The lower middle-class Bengali man does not have problems. He has arrangements.,0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
